3.996000000000000107e-01,1.109999999999999964e+01
4.021000000000000130e-01,1.100000000000000000e+01
4.046000000000000152e-01,1.059999999999999964e+01
4.072999999999999954e-01,1.040000000000000036e+01
4.098999999999999866e-01,1.000000000000000000e+01
4.126000000000000223e-01,9.800000000000000711e+00
4.153000000000000025e-01,9.599999999999999645e+00
4.178999999999999937e-01,9.400000000000000355e+00
4.205999999999999739e-01,9.400000000000000355e+00
4.233000000000000096e-01,9.900000000000000355e+00
4.259999999999999898e-01,9.800000000000000711e+00
4.285999999999999810e-01,9.800000000000000711e+00
4.313000000000000167e-01,9.900000000000000355e+00
4.339999999999999969e-01,9.699999999999999289e+00
4.365999999999999881e-01,1.000000000000000000e+01
4.393000000000000238e-01,1.030000000000000071e+01
4.420000000000000040e-01,1.040000000000000036e+01
4.445999999999999952e-01,1.090000000000000036e+01
4.472999999999999754e-01,1.090000000000000036e+01
4.500000000000000111e-01,1.119999999999999929e+01
4.526999999999999913e-01,1.130000000000000071e+01
4.552999999999999825e-01,1.140000000000000036e+01
4.580000000000000182e-01,1.159999999999999964e+01
4.606999999999999984e-01,1.169999999999999929e+01
4.632999999999999896e-01,1.169999999999999929e+01
4.660000000000000253e-01,1.190000000000000036e+01
4.687000000000000055e-01,1.180000000000000071e+01
4.712999999999999967e-01,1.190000000000000036e+01
4.739999999999999769e-01,1.180000000000000071e+01
4.767000000000000126e-01,1.200000000000000000e+01
4.793999999999999928e-01,1.200000000000000000e+01
4.819999999999999840e-01,1.200000000000000000e+01
4.847000000000000197e-01,1.209999999999999964e+01
4.873999999999999999e-01,1.209999999999999964e+01
4.899999999999999911e-01,1.219999999999999929e+01
4.927000000000000268e-01,1.230000000000000071e+01
4.954000000000000070e-01,1.240000000000000036e+01
4.979999999999999982e-01,1.240000000000000036e+01
5.007000000000000339e-01,1.259999999999999964e+01
5.033999999999999586e-01,1.280000000000000071e+01
5.060999999999999943e-01,1.309999999999999964e+01
5.087000000000000410e-01,1.359999999999999964e+01
5.113999999999999657e-01,1.409999999999999964e+01
5.141000000000000014e-01,1.459999999999999964e+01
5.167000000000000481e-01,1.530000000000000071e+01
5.193999999999999728e-01,1.619999999999999929e+01
5.221000000000000085e-01,1.700000000000000000e+01
5.247000000000000552e-01,1.800000000000000000e+01
5.273999999999999799e-01,1.889999999999999858e+01
5.301000000000000156e-01,1.969999999999999929e+01
5.328000000000000513e-01,2.060000000000000142e+01
5.353999999999999870e-01,2.119999999999999929e+01
5.381000000000000227e-01,2.180000000000000071e+01
5.409000000000000474e-01,2.230000000000000071e+01
5.433999999999999941e-01,2.269999999999999929e+01
5.463999999999999968e-01,2.310000000000000142e+01
5.490000000000000435e-01,2.330000000000000071e+01
5.518999999999999462e-01,2.360000000000000142e+01
5.547999999999999599e-01,2.369999999999999929e+01
5.576999999999999735e-01,2.369999999999999929e+01
5.605999999999999872e-01,2.360000000000000142e+01
5.634000000000000119e-01,2.339999999999999858e+01
5.663000000000000256e-01,2.310000000000000142e+01
5.692000000000000393e-01,2.269999999999999929e+01
5.721000000000000529e-01,2.219999999999999929e+01
5.749999999999999556e-01,2.160000000000000142e+01
5.778999999999999693e-01,2.110000000000000142e+01
5.807999999999999829e-01,2.060000000000000142e+01
5.836999999999999966e-01,2.010000000000000142e+01
5.866000000000000103e-01,1.980000000000000071e+01
5.894000000000000350e-01,1.939999999999999858e+01
5.923000000000000487e-01,1.919999999999999929e+01
5.951999999999999513e-01,1.900000000000000000e+01
5.980999999999999650e-01,1.880000000000000071e+01
6.009999999999999787e-01,1.860000000000000142e+01
6.038999999999999924e-01,1.830000000000000071e+01
6.068000000000000060e-01,1.810000000000000142e+01
6.097000000000000197e-01,1.780000000000000071e+01
6.126000000000000334e-01,1.750000000000000000e+01
6.155000000000000471e-01,1.710000000000000142e+01
6.183999999999999497e-01,1.680000000000000071e+01
6.211999999999999744e-01,1.660000000000000142e+01
6.240999999999999881e-01,1.630000000000000071e+01
6.270000000000000018e-01,1.610000000000000142e+01
6.299000000000000155e-01,1.600000000000000000e+01
6.328000000000000291e-01,1.590000000000000036e+01
6.357000000000000428e-01,1.569999999999999929e+01
6.385999999999999455e-01,1.550000000000000000e+01
6.414999999999999591e-01,1.519999999999999929e+01
6.443999999999999728e-01,1.490000000000000036e+01
6.472999999999999865e-01,1.450000000000000000e+01
6.502000000000000002e-01,1.409999999999999964e+01
6.531000000000000139e-01,1.369999999999999929e+01
6.560000000000000275e-01,1.330000000000000071e+01
6.589000000000000412e-01,1.290000000000000036e+01
6.618000000000000549e-01,1.259999999999999964e+01
6.646999999999999575e-01,1.219999999999999929e+01
6.674999999999999822e-01,1.180000000000000071e+01
6.703999999999999959e-01,1.159999999999999964e+01
6.733000000000000096e-01,1.140000000000000036e+01
6.762000000000000233e-01,1.140000000000000036e+01
6.791000000000000369e-01,1.150000000000000000e+01
6.820000000000000506e-01,1.180000000000000071e+01
6.848999999999999533e-01,1.240000000000000036e+01
6.877999999999999670e-01,1.340000000000000036e+01
6.906999999999999806e-01,1.490000000000000036e+01
6.935999999999999943e-01,1.669999999999999929e+01
6.965000000000000080e-01,1.900000000000000000e+01
6.995000000000000107e-01,2.150000000000000000e+01
7.025000000000000133e-01,2.410000000000000142e+01
7.056000000000000050e-01,2.669999999999999929e+01
7.086000000000000076e-01,2.930000000000000071e+01
7.116000000000000103e-01,3.160000000000000142e+01
7.147000000000000020e-01,3.389999999999999858e+01
7.177000000000000046e-01,3.589999999999999858e+01
7.207000000000000073e-01,3.789999999999999858e+01
7.237000000000000099e-01,3.960000000000000142e+01
7.268000000000000016e-01,4.120000000000000284e+01
7.298000000000000043e-01,4.260000000000000142e+01
7.328000000000000069e-01,4.379999999999999716e+01
7.358000000000000096e-01,4.479999999999999716e+01
7.389000000000000012e-01,4.560000000000000142e+01
7.419000000000000039e-01,4.620000000000000284e+01
7.449000000000000066e-01,4.670000000000000284e+01
7.479000000000000092e-01,4.700000000000000000e+01
7.510000000000000009e-01,4.729999999999999716e+01
7.540000000000000036e-01,4.750000000000000000e+01
7.570000000000000062e-01,4.760000000000000142e+01
7.601999999999999869e-01,4.770000000000000284e+01
7.631000000000000005e-01,4.779999999999999716e+01
7.661000000000000032e-01,4.779999999999999716e+01
7.691000000000000059e-01,4.779999999999999716e+01
7.722999999999999865e-01,4.789999999999999858e+01
7.752000000000000002e-01,4.789999999999999858e+01
7.782000000000000028e-01,4.789999999999999858e+01
7.812000000000000055e-01,4.789999999999999858e+01
7.843999999999999861e-01,4.779999999999999716e+01
7.872999999999999998e-01,4.789999999999999858e+01
7.903000000000000025e-01,4.789999999999999858e+01
7.933000000000000052e-01,4.779999999999999716e+01
7.963999999999999968e-01,4.779999999999999716e+01
7.993999999999999995e-01,4.779999999999999716e+01
8.024000000000000021e-01,4.779999999999999716e+01
8.054000000000000048e-01,4.779999999999999716e+01
8.084999999999999964e-01,4.779999999999999716e+01
8.114999999999999991e-01,4.779999999999999716e+01
8.145999999999999908e-01,4.779999999999999716e+01
8.177999999999999714e-01,4.770000000000000284e+01
8.209999999999999520e-01,4.770000000000000284e+01
8.242000000000000437e-01,4.770000000000000284e+01
8.273000000000000353e-01,4.770000000000000284e+01
8.305000000000000160e-01,4.770000000000000284e+01
8.336000000000000076e-01,4.770000000000000284e+01
8.367999999999999883e-01,4.770000000000000284e+01
8.399999999999999689e-01,4.760000000000000142e+01
8.430999999999999606e-01,4.760000000000000142e+01
8.463000000000000522e-01,4.760000000000000142e+01
8.495000000000000329e-01,4.760000000000000142e+01
8.527000000000000135e-01,4.760000000000000142e+01
8.558000000000000052e-01,4.760000000000000142e+01
8.589999999999999858e-01,4.750000000000000000e+01
8.620999999999999774e-01,4.760000000000000142e+01
8.652999999999999581e-01,4.750000000000000000e+01
8.685000000000000497e-01,4.750000000000000000e+01
8.716000000000000414e-01,4.750000000000000000e+01
8.748000000000000220e-01,4.750000000000000000e+01
8.779000000000000137e-01,4.739999999999999858e+01
8.810999999999999943e-01,4.739999999999999858e+01
8.842999999999999750e-01,4.739999999999999858e+01
8.873999999999999666e-01,4.739999999999999858e+01
8.905999999999999472e-01,4.739999999999999858e+01
8.938000000000000389e-01,4.729999999999999716e+01
8.969000000000000306e-01,4.729999999999999716e+01
9.001000000000000112e-01,4.729999999999999716e+01
9.032999999999999918e-01,4.720000000000000284e+01
9.063999999999999835e-01,4.720000000000000284e+01
9.095999999999999641e-01,4.710000000000000142e+01
9.126999999999999558e-01,4.700000000000000000e+01
9.159000000000000474e-01,4.710000000000000142e+01
9.191000000000000281e-01,4.700000000000000000e+01
9.222000000000000197e-01,4.700000000000000000e+01
9.254000000000000004e-01,4.679999999999999716e+01
9.285999999999999810e-01,4.660000000000000142e+01
9.316999999999999726e-01,4.660000000000000142e+01
9.348999999999999533e-01,4.679999999999999716e+01
9.381000000000000449e-01,4.660000000000000142e+01
9.412000000000000366e-01,4.670000000000000284e+01
9.444000000000000172e-01,4.650000000000000000e+01
9.475999999999999979e-01,4.620000000000000284e+01
9.506999999999999895e-01,4.620000000000000284e+01
9.538999999999999702e-01,4.600000000000000000e+01
9.569999999999999618e-01,4.579999999999999716e+01
9.602000000000000535e-01,4.579999999999999716e+01
9.634000000000000341e-01,4.589999999999999858e+01
9.665000000000000258e-01,4.560000000000000142e+01
9.697999999999999954e-01,4.550000000000000000e+01
9.728999999999999870e-01,4.550000000000000000e+01
9.759999999999999787e-01,4.539999999999999858e+01
9.791999999999999593e-01,4.520000000000000284e+01
9.824000000000000510e-01,4.539999999999999858e+01
9.855000000000000426e-01,4.479999999999999716e+01
9.887000000000000233e-01,4.489999999999999858e+01
9.919000000000000039e-01,4.460000000000000142e+01
9.949999999999999956e-01,4.479999999999999716e+01
9.981999999999999762e-01,4.510000000000000142e+01
1.001300000000000079e+00,4.500000000000000000e+01
1.004499999999999948e+00,4.479999999999999716e+01
1.007700000000000040e+00,4.429999999999999716e+01
1.010799999999999921e+00,4.460000000000000142e+01
1.014000000000000012e+00,4.450000000000000000e+01
1.017200000000000104e+00,4.420000000000000284e+01
1.020399999999999974e+00,4.460000000000000142e+01
1.023700000000000054e+00,4.329999999999999716e+01
1.026999999999999913e+00,4.410000000000000142e+01
1.030200000000000005e+00,4.350000000000000000e+01
1.033400000000000096e+00,4.370000000000000284e+01
1.036599999999999966e+00,4.260000000000000142e+01
1.039800000000000058e+00,4.250000000000000000e+01
1.042999999999999927e+00,4.120000000000000284e+01
1.046200000000000019e+00,4.200000000000000000e+01
1.049400000000000110e+00,4.139999999999999858e+01
1.052599999999999980e+00,4.189999999999999858e+01
