622.250	0.086033
622.000	0.088030
621.750	0.085952
621.500	0.086506
621.250	0.086651
621.000	0.088165
620.750	0.087650
620.500	0.088249
620.250	0.089191
620.000	0.087979
619.750	0.091961
619.500	0.090404
619.250	0.090068
619.000	0.092649
618.750	0.092829
618.500	0.092274
618.250	0.092770
618.000	0.095880
617.750	0.094006
617.500	0.095666
617.250	0.095684
617.000	0.096138
616.750	0.097404
616.500	0.095800
616.250	0.097812
616.000	0.100871
615.750	0.099422
615.500	0.099783
615.250	0.099484
615.000	0.102614
614.750	0.101039
614.500	0.100393
614.250	0.102781
614.000	0.102038
613.750	0.101717
613.500	0.105100
613.250	0.105297
613.000	0.105811
612.750	0.106547
612.500	0.110282
612.250	0.109184
612.000	0.108625
611.750	0.109258
611.500	0.111450
611.250	0.110342
611.000	0.111509
610.750	0.110196
610.500	0.112176
610.250	0.113147
610.000	0.111817
609.750	0.114433
609.500	0.113983
609.250	0.112363
609.000	0.114534
608.750	0.114937
608.500	0.117118
608.250	0.114991
608.000	0.116200
607.750	0.115691
607.500	0.114668
607.250	0.113258
607.000	0.116552
606.750	0.113836
606.500	0.116119
606.250	0.116164
606.000	0.115066
605.750	0.115655
605.500	0.113865
605.250	0.116503
605.000	0.115775
604.750	0.115805
604.500	0.115906
604.250	0.114544
604.000	0.116787
603.750	0.114889
603.500	0.116348
603.250	0.115158
603.000	0.113790
602.750	0.112558
602.500	0.114567
602.250	0.112716
602.000	0.110525
601.750	0.110998
601.500	0.110444
601.250	0.108872
601.000	0.112487
600.750	0.109995
600.500	0.108771
600.250	0.108617
600.000	0.109070
599.750	0.107674
599.500	0.107413
599.250	0.107547
599.000	0.107795
598.750	0.104747
598.500	0.103906
598.250	0.104288
598.000	0.103620
597.750	0.101278
597.500	0.100601
597.250	0.099703
597.000	0.099572
596.750	0.097945
596.500	0.097989
596.250	0.097361
596.000	0.095347
595.750	0.093779
595.500	0.093948
595.250	0.094187
595.000	0.093803
594.750	0.091778
594.500	0.092033
594.250	0.089707
594.000	0.088630
593.750	0.088098
593.500	0.087063
593.250	0.086249
593.000	0.084279
592.750	0.083851
592.500	0.084919
592.250	0.082185
592.000	0.081050
591.750	0.079974
591.500	0.078855
591.250	0.076104
591.000	0.076214
590.750	0.076642
590.500	0.077156
590.250	0.076193
590.000	0.073790
589.750	0.072837
589.500	0.073651
